timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-01T16:16:29,codecarbon,b4c0049d-be4c-46a6-9d24-3dd83f1fd633,201.14241766929624,0.0006860522383831,3.410778523658365e-06,42.5,0.0,23.42541074752808,0.0023745889428589,0,0.0011642618867638,0.0035388508296227,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T16:21:15,codecarbon,ddb51ef0-a99b-44f1-913a-9a029d582178,283.9399907588959,0.0010041352486919,3.5364347445674214e-06,42.5,0.0,23.42541074752808,0.0033520572435524,0,0.0018275554143137,0.0051796126578661,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T16:27:02,codecarbon,be94228a-30b0-4740-972a-f9a96109cc35,344.0149805545807,0.0012160028815454,3.53473816630078e-06,42.5,0.0,23.42541074752808,0.0040612726080748,0,0.0022112130211864,0.0062724856292613,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T16:34:13,codecarbon,185d6c76-6079-4293-b0bf-f54de67a2176,429.27031993865967,0.0015174301196074,3.5349057438313595e-06,42.5,0.0,23.42541074752808,0.0050677560533086,0,0.002759576236027,0.0078273322893357,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T16:42:29,codecarbon,2dbc69b6-fd0b-437c-81bb-400ba9384014,494.00804829597473,0.0017537464581807,3.5500362073657446e-06,42.5,0.0,23.42541074752808,0.0058320196888513,0,0.0032142988875701,0.0090463185764214,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T16:51:47,codecarbon,8adc613e-2042-474a-8508-3b0a45fe55fa,555.9198462963104,0.0019735389148986,3.550042201311844e-06,42.5,0.0,23.42541074752808,0.0065629203461938,0,0.0036171496769601,0.0101800700231539,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:05:20,codecarbon,5dc9e04f-7e02-47d5-9cea-0433246a6b2b,587.1710951328278,0.0020844984235773,3.55006988739078e-06,42.5,0.0,23.42541074752808,0.0069318570145302,0,0.0038205734315957,0.0107524304461259,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:06:21,codecarbon,c1c869af-1293-46a6-b0a0-5b89a7739694,59.21169114112854,0.0002102061435405,3.5500783627258337e-06,42.5,0.0,23.42541074752808,0.0006990246266126,0,0.000385277914566,0.0010843025411786,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:08:21,codecarbon,250097f3-da5f-42c7-9164-94f2adf2ace9,118.4060287475586,0.0004203498984012,3.550071756037568e-06,42.5,0.0,23.42541074752808,0.001397844044533,0,0.000770439219428,0.002168283263961,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:11:21,codecarbon,a5624335-b580-4742-8314-01bdaaef81c1,176.9919102191925,0.000628326984137,3.550032221014439e-06,42.5,0.0,23.42541074752808,0.0020894802293843,0,0.0011516074672726,0.003241087696657,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T18:15:21,codecarbon,2758ad4e-e8ff-4b1d-9e8e-d2c5325c8705,237.1427590847016,0.0008418728575324,3.550067734649709e-06,42.5,0.0,23.42541074752808,0.0027995919770664,0,0.0015430255287619,0.0043426175058283,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
